tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,target
1.618625164,1.9770057999,6.2703207429,5.2441852776,3.7202023342,-1.6248627992,-0.7282356778,-1.3671038571,0.6579242171,0.7933563028,0.932732214,0.2827592555,0.0123131363
6.2865756883,0.705456045,6.6370638944,2.7740078902,3.0888375591,-1.1249489511,-1.3138554044,-0.6500332036,0.5982405975,0.4698191116,0.2517975199,0.990376004,-0.0088826555
9.6302230293,5.8334442619,9.5892487472,1.4685530888,2.8088140314,-0.5604037043,-0.6635711927,-1.5848391344,0.7484686536,0.1000664306,0.9593891043,0.8291012095,0.0313827823
3.2194151276,3.0233269336,4.5855062284,3.2434431886,3.6917395656,-0.5295990184,-1.6766904018,-1.4854501454,0.1818477193,0.1150078881,0.5240492809,0.1378907585,-0.0282267066
9.8880977707,5.7669960629,8.6163785593,2.9031588994,3.3225840944,-0.6686823757,-1.1970001439,-1.4569015748,0.778245347,0.5976086024,0.2380038297,0.0770746941,0.0332699215
9.5340395166,9.7875031872,4.2357559344,1.2443569183,3.0426521572,-1.0622074823,-0.7869901446,-1.1934545304,0.6060974815,0.3032527035,0.4656786916,0.4876930369,-0.0031969565
0.9417096504,2.9933843067,5.9792527232,5.3543269469,4.0934959011,-1.8342345198,-1.3248029262,-0.9344584551,0.306008414,0.7538197932,0.5456484884,0.7520807395,0.0314194737
3.0066260166,5.0870658346,4.3358369254,3.9248920648,3.9319280964,-1.578819101,-1.6318315064,-0.7212774891,0.5789100203,0.3851949675,0.52825618,0.9713419838,0.0605146826
8.8397131227,6.4949689965,5.4610549424,1.2389015916,4.8179307327,-1.6859694897,-1.8681029711,-1.2638582719,0.6999992207,0.5419188322,0.3155464896,0.9497410924,0.0088134558
7.8147262115,4.8228624948,3.852766057,2.6281007303,3.9474843464,-1.5501798896,-1.4554890332,-0.9418154236,0.7185152169,0.6295385388,0.1613236513,0.0921136908,0.0166512245
8.256826943,4.0270405295,9.1635606923,4.217924814,3.1125237129,-1.3817710196,-0.7404319941,-0.9903206992,0.3225159761,0.9272451269,0.1301642899,0.2184469746,0.0001665057
7.5436000294,5.6277450913,4.1790334382,1.8757300908,3.624711292,-1.1624958588,-0.933536362,-1.5286790712,0.4493135577,0.0711506931,0.1806358269,0.2755245889,-0.0435122215
5.3937682271,8.5027824687,1.6503058275,5.9785334144,3.0921579321,-1.3603853537,-0.5845454266,-1.1472271519,0.8177757475,0.571191709,0.7010338984,0.7349149707,0.0519634063
2.2817725987,5.2451039359,1.1520110208,9.2326420222,4.2648850117,-1.4845318683,-1.2407101714,-1.5396429719,0.7040767798,0.3356235971,0.2529045688,0.9104609021,-0.0007265816
7.85037321,4.1862774963,1.2862956428,1.745961855,3.6003124411,-1.057489585,-1.740064398,-0.8027584581,0.5509796498,0.1682558931,0.7345406119,0.4401253405,-0.0239768559
1.7155296652,5.4728143252,3.2351827883,2.5324657088,4.8275377948,-1.6390014432,-1.3217173928,-1.8668189588,0.0833469727,0.1985866513,0.3126047332,0.9149430584,-0.0155520364
1.7761897153,2.6255858768,9.8524564525,5.6229913805,4.4045899011,-0.9241580848,-1.6656731887,-1.8147586276,0.7510143858,0.5874817317,0.9312505644,0.6254484009,0.0101162877
9.9019655631,1.7398474845,6.54057406,4.1952992851,3.1393140308,-0.898713222,-0.6456100831,-1.5949907258,0.2816124594,0.5357472846,0.7272388159,0.0805004357,-0.0124379272
7.3951484739,9.8299923037,8.571921403,7.5654357669,4.2936149736,-1.9465615528,-1.26748158,-1.0795718409,0.201515917,0.8094334851,0.8589540574,0.2922937762,0.064447329
3.8396125266,7.4971126976,1.3429482298,5.6453526516,4.3742624062,-1.4295420733,-0.9747808617,-1.9699394712,0.706542354,0.7362150002,0.7696666216,0.9184992417,0.0538502647
2.5272899207,7.157182672,7.0969088756,7.0715851803,4.8021936618,-1.3536015634,-1.8568509743,-1.5917411241,0.5198826675,0.6025702495,0.2646072382,0.7292823732,0.0418568287
7.9037771289,8.4546776139,9.4012913407,0.6466459754,4.520575657,-1.6456972869,-1.030609791,-1.844268579,0.6599525165,0.9640740002,0.1646456862,0.6552622475,0.0292150795
7.1696755622,4.7189562109,5.3240078788,2.4758963431,2.9206291482,-1.2301706742,-0.507567922,-1.182890552,0.229052731,0.8979341294,0.9434044486,0.6175761479,0.0673947296
2.105714871,1.226835496,6.9140664229,9.4473792249,4.5723689609,-1.8006572905,-1.0393227412,-1.7323889291,0.250710043,0.9479309361,0.3561499409,0.2760712266,-0.0315141597
4.1878291981,2.3528602468,0.536941333,1.4350612131,4.2988527284,-1.5943770008,-1.2578763441,-1.4465993836,0.3629999637,0.8532106673,0.5514284846,0.1323117994,-0.0139358403
6.3906678929,8.0232961413,4.8710716252,6.0482231195,2.8580132007,-1.2789447467,-0.830803017,-0.7482654369,0.815159045,0.2272664431,0.5660783653,0.7210219258,0.0684827686
5.0199196298,2.2099621497,6.2660799168,0.5789010044,4.3225837758,-1.9602074663,-1.074560816,-1.2878154935,0.5469096985,0.0659924668,0.4273494716,0.8146480581,-0.0406287484
9.4605320705,9.2382782379,9.3752509387,2.6947921524,3.4956615489,-1.7325050347,-0.6512855871,-1.1118709271,0.4054433652,0.7626085753,0.7778907508,0.4266099192,0.0557010217
0.600179079,4.1635446442,4.4444413919,1.9627363061,2.5646651445,-0.7779330542,-0.6568453691,-1.1298867212,0.6011415563,0.2421732331,0.1437628402,0.4696582077,-0.0362202068
1.0765133091,7.042719183,3.2486657512,7.0207064439,4.729868211,-0.8696963155,-1.9908197579,-1.8693521376,0.6972851521,0.6314290863,0.3221950673,0.2247158447,-0.0209792723
5.8054135557,2.967451013,0.9408785415,5.7900539878,3.3481822653,-0.7649497065,-0.7205837591,-1.8626487997,0.61416682,0.2625348298,0.785685789,0.8169130623,0.0146957682
8.2079091791,4.1363951022,0.9713104807,9.5681399708,3.7417100908,-1.5222594315,-1.045371485,-1.1740791743,0.8458207372,0.4942771988,0.6869760101,0.9405621508,0.0383154606
9.2335722331,7.6726653093,1.7087022418,9.4530230282,3.0337832956,-0.5973035109,-0.8068273106,-1.6296524741,0.3781280455,0.2232010924,0.2973454026,0.7695703168,0.0244798906
2.7409327772,8.6941802507,2.1098299757,1.160521741,4.6288731656,-1.3122208953,-1.4769624599,-1.8396898104,0.8378407661,0.1332488418,0.7187127798,0.236448361,-0.0258531365
6.7828128632,2.2970096933,7.2190999171,6.8036459112,2.2483453185,-0.5562945276,-0.9300944466,-0.7619563443,0.5792122248,0.5476011721,0.7091686869,0.9004381674,0.0694829655
5.6659363612,6.7707044167,3.0289314509,6.9172172775,3.5319654228,-1.9449432554,-0.9684192887,-0.6186028787,0.6169980297,0.7226156697,0.5518982843,0.377840508,0.0537588495
9.0268313336,2.0905590665,7.3367396188,8.9790997429,4.0821583257,-1.266987949,-0.9191461303,-1.8960242464,0.1254602615,0.7149799383,0.8946125232,0.6163038068,0.0357911078
9.3803877223,5.9205417365,6.5496816716,3.0505069932,4.1034417793,-1.149902699,-1.2861894601,-1.6673496202,0.7797290975,0.1064945456,0.5800368301,0.5121064946,0.0322756608
3.4187832189,8.9004175674,4.8405050826,9.7469824698,3.0754048173,-0.5269261526,-1.1501388576,-1.3983398072,0.8349350409,0.6925271921,0.5869320316,0.473559606,0.046701467
9.9534149666,8.6535829278,7.4459838633,3.6910250809,4.9292258172,-1.3627804412,-1.7406608594,-1.8257845166,0.2547137391,0.3912207041,0.6724756675,0.5958626199,0.0350459582
0.8450891854,4.9934148208,5.480870372,8.774265654,3.9674831218,-0.9762503306,-1.0348311383,-1.956401653,0.1195769447,0.8507672679,0.2523907149,0.8181717978,0.0372864822
3.3653802215,9.4246389651,6.6848895422,2.1216120693,4.5650357423,-1.4455864343,-1.9327984468,-1.1866508612,0.943627513,0.2457876695,0.0700601111,0.3627898804,-0.0148753146
9.0521338005,1.3437083132,5.9191668154,1.0307795091,4.8487710588,-1.8956222329,-1.907085686,-1.0460631399,0.9698398179,0.7448077484,0.4199716321,0.6830969486,-0.0035759466
5.7369742846,5.7495385227,3.171353734,9.5053185961,3.1037968043,-0.6332262498,-1.8595617675,-0.6110087871,0.8298258157,0.931990324,0.6514315189,0.8216095659,0.0818293642
6.479021069,2.1618146639,9.6117567679,8.8030721728,4.5470320937,-1.3244364522,-1.2685807247,-1.9540149168,0.9772902473,0.6811479604,0.2469531205,0.387824418,0.0324646483
0.8893842408,6.1064536367,8.4725634301,9.5185617332,4.2029881348,-1.2530842317,-1.8103892384,-1.1395146647,0.5216191296,0.3472879812,0.3305076501,0.599086436,0.0015827252
2.5944219025,9.9367703328,6.7736680934,6.3790667037,3.939218355,-1.0634943784,-1.193748628,-1.6819753486,0.0770457579,0.3519773502,0.4877551361,0.3100711354,0.0054825069
8.57983795,5.6187035024,6.4541288193,1.999910272,4.8194974075,-1.8827817463,-1.2268539331,-1.7098617281,0.4903066715,0.1221798394,0.3270482544,0.6358849565,-0.0153940887
4.7316986944,5.8701081504,6.1083947769,9.0828607862,3.3709935464,-0.8016717456,-1.7921744282,-0.7771473726,0.7824279738,0.0879953844,0.1952379487,0.1892144344,-0.0087770188
7.9669103628,7.9384668018,7.3901039087,9.4805138257,3.1225068404,-1.5425566692,-0.6408899627,-0.9390602086,0.3039789028,0.6411880185,0.9089319731,0.7915670646,0.0816972805
6.2679742098,5.5224591697,5.2283330987,3.8360950343,3.1365514055,-0.7943095058,-1.0517622049,-1.2904796948,0.7754738577,0.721202261,0.9864340129,0.7689624705,0.1042825496
5.6321328358,6.9050614009,5.4297455857,5.2363444327,2.8895856919,-1.7062156116,-0.6284923756,-0.5548777047,0.6688713299,0.7585666246,0.6732163812,0.3469751184,0.0751218201
4.4368393251,3.5443079019,6.7993316779,9.1044748328,3.3970867344,-1.5989143926,-0.6918653583,-1.1063069835,0.4755734678,0.8092310334,0.5516795331,0.6457092958,0.0495999044
7.6595695233,3.1683358182,3.0516322924,4.2274077203,3.8945182769,-0.5835500216,-1.4466155716,-1.8643526837,0.8751056537,0.2205832734,0.945511998,0.8386305751,0.0581321164
7.4365521973,7.5800731938,5.0504371762,2.3815055343,2.3392421708,-0.6690870118,-0.9187575523,-0.7513976067,0.3839684725,0.0644992587,0.4431079505,0.817946754,-0.0146556272
4.0234469439,1.4188437373,5.1658173715,6.1760945911,2.9837970905,-0.6624527829,-1.6914610613,-0.6298832462,0.9266377257,0.984061571,0.784279997,0.950580563,0.0801841176
9.5394572651,3.5746677708,2.3398420579,5.401510517,3.5937558876,-0.9584326687,-1.275892794,-1.359430425,0.7667506497,0.1049294926,0.3202863806,0.2021969238,-0.0036870535
1.3282115044,9.5356662548,9.3616928467,7.0704232637,2.6978014095,-0.7407706082,-1.4020881386,-0.5549426628,0.2517145338,0.190388869,0.5790840471,0.4969859801,0.0141371524
6.1608698236,4.7531969637,6.7488719548,0.5209517045,4.0615261625,-1.6491692682,-1.6902270374,-0.7221298569,0.9807781926,0.7145035918,0.1257475293,0.0663913039,0.038023404
8.3205314898,3.3943518939,1.4687294451,8.7668735103,3.9401230071,-1.5990805051,-0.931022512,-1.41001999,0.6574452658,0.493383909,0.1789073543,0.1732404095,-0.0057523866
6.9229500119,9.2299489803,9.5567752288,2.112458662,3.0271243982,-0.6434300249,-1.7411867878,-0.6425075856,0.887631376,0.21599951,0.4472571639,0.5456842313,0.0299139235
1.9833781617,1.596898114,8.7959164718,9.6977907833,4.7567510144,-1.677528562,-1.3402633822,-1.7389590703,0.9737092449,0.3867576259,0.9888882458,0.6318208255,0.0180542342
6.3439307615,4.1072776715,4.4890350441,0.7888058702,4.3643375716,-1.4522304074,-1.0692802749,-1.8428268893,0.0810398672,0.4094650721,0.6969881078,0.6141228791,-0.0236159718
5.6200417706,9.0314529289,3.3541791062,6.4124260571,3.0118803533,-1.0901363339,-0.5418463598,-1.3798976596,0.4382038398,0.3304536912,0.0597477213,0.7905205094,0.0295652204
3.1316675623,4.1667632212,4.1595681229,8.1416635119,3.9284538175,-1.9245772499,-0.8109662806,-1.192910287,0.8621591595,0.4270431441,0.1762112035,0.3416495637,-0.002714898
4.5333552827,3.9700646814,6.119341069,4.5045172544,3.400710536,-1.2178513425,-0.6578628253,-1.5249963683,0.4186414295,0.267533667,0.7161401673,0.144784407,0.0146667724
3.0581019691,4.4710680611,4.9218111327,8.9482090674,4.568775517,-1.0131449924,-1.6612305188,-1.8944000058,0.5012167171,0.978279208,0.5460887299,0.9063827748,0.0643133019
7.0251991475,8.5749766165,0.7152512492,6.6134750372,4.6960963618,-1.6842855551,-1.9344122484,-1.0773985583,0.7216055304,0.8732329217,0.3408876615,0.425179102,0.0484363152
7.0283294374,5.8848550275,2.3521029703,1.1132215531,4.1574950144,-0.737049661,-1.6060680195,-1.8143773339,0.4020828032,0.334653674,0.1905869146,0.9909969824,-0.0310743257
5.8796240577,1.246642984,3.3411863948,2.4636240314,4.803837102,-1.9121154411,-1.4399146713,-1.4518069895,0.6178283238,0.8950766846,0.4855876492,0.6061338189,-0.0064462836
7.0979670401,4.3256485864,2.5975875512,2.7004361449,3.5806637033,-0.7547419509,-1.9956521804,-0.830269572,0.547881866,0.4379881468,0.303414332,0.5243522984,-0.0022989292
1.5091637536,8.6380027954,6.498283731,9.5971219683,2.5630619949,-0.6314371532,-0.5184028378,-1.413222004,0.3983253101,0.0828767579,0.7180760983,0.8961332305,0.0322693212
7.1465594567,5.373849671,2.6122650899,7.7497757116,3.0162607265,-1.5632146848,-0.8402686674,-0.6127773743,0.641301092,0.881581346,0.8370359996,0.7491539171,0.0753092226
3.7158730247,2.0493242269,5.7284966386,2.8961726076,2.9536422982,-0.9765661531,-1.2676633482,-0.7094127969,0.7998931777,0.176920421,0.2581840805,0.3354138002,-0.0198894719
3.3093449774,5.3288613683,8.2189437696,4.2552127981,2.2701306485,-0.6470847542,-0.987823507,-0.6352223873,0.4088993289,0.3493307109,0.73902414,0.0952562326,0.0128768108
7.5555748299,7.5529510113,5.6546376503,5.8499703703,3.4998213859,-1.1028134049,-0.8238071496,-1.5732008314,0.0666241591,0.6296362148,0.1825442466,0.9936919209,0.0474468079
2.6928623191,1.0689375884,3.9243020717,1.6311969332,3.5401006127,-1.357538937,-1.1256444219,-1.0569172538,0.4962777931,0.2907117752,0.4398876939,0.5609332848,-0.0527038732
3.681133297,9.7920733799,1.9647669031,6.9640283371,3.1737951046,-0.8921810089,-1.105347602,-1.1762664937,0.359675127,0.6914126734,0.0845955358,0.187665214,-0.00069054
1.6391283351,9.2969376441,7.2721992425,4.538055193,3.4881586949,-0.8854487892,-0.9190617104,-1.6836481952,0.4959324911,0.9620311162,0.4070738326,0.4452747152,0.0309011372
1.4752843873,3.48439034,9.5748071171,9.6892718558,5.0196764116,-1.4137457286,-1.9685464051,-1.6373842778,0.2951481995,0.9303464983,0.9140904635,0.7448883119,0.0434825839
6.2085472327,0.9471332185,7.7332232888,5.9667694538,2.1546035888,-0.7188222384,-0.7297055375,-0.7060758129,0.9419449088,0.1877887283,0.4334002459,0.4181023209,0.0406908911
1.8999455714,5.5603217411,6.6095882413,6.6304165511,4.7400889214,-1.7781240687,-1.4728209275,-1.4891439252,0.7055405128,0.5206238146,0.1288696545,0.2409828176,-0.0245305831
3.6327166764,5.2751652657,3.7735543385,3.0171221764,5.3902980967,-1.7563072896,-1.8382991665,-1.7956916406,0.8569233135,0.5524426117,0.7171347277,0.6783887058,0.0763704386
7.5161209733,1.7436585551,1.987793439,5.7173819437,5.0909493247,-1.2593436429,-1.9559633874,-1.8756422945,0.6460254526,0.4396087691,0.0744434956,0.8034443463,0.019808479
5.9611514835,5.5455090829,7.1607391596,1.5804759995,4.1301902009,-1.5326489596,-1.9590053472,-0.6385358941,0.5731475437,0.8830516813,0.2290005379,0.9946474883,0.0345320337
1.7454678826,1.3305659883,9.3306407598,4.3530126594,4.4584376227,-1.1630774073,-1.8482155022,-1.4471447131,0.8719084692,0.2678977833,0.4122675547,0.1382732237,-0.03056668
7.7543419438,3.3285921202,6.0079297883,2.8394385887,2.7770174306,-1.0287494641,-0.7686937098,-0.9795742568,0.3921261355,0.8729651125,0.1743138817,0.7444657412,0.011647941
1.0598997883,7.115490772,9.4549074043,8.0176142094,4.3417992087,-1.5046826178,-1.5910865077,-1.2460300833,0.7350458665,0.5312372798,0.2416950276,0.2936069624,-0.0177892915
1.701930506,8.6119916044,4.4408412928,1.0042752277,2.9091749022,-1.4339878672,-0.8313360492,-0.6438509858,0.8848788924,0.8876727107,0.1317370266,0.4566379635,-0.0250752966
7.6497239365,7.0119803411,0.7398848054,6.5164914529,3.9676925984,-1.3019905786,-1.0245758427,-1.6411261772,0.9774079667,0.1624522201,0.4551615144,0.233043731,0.0109876177
7.7725019382,9.4145482143,4.4959996756,4.9663067554,3.8632046054,-0.8620591112,-1.6086229533,-1.392522541,0.1371976545,0.1653309738,0.9513793305,0.6059446903,0.0281284962
1.2802408899,4.7663243616,0.765147722,7.1138320149,2.3677509623,-0.5614849877,-0.7365152834,-1.0697506912,0.6427616561,0.7018681161,0.104912854,0.2131342304,-0.0211813882
8.2261204601,4.4676368946,5.7378881416,9.2183514587,4.7855562891,-1.6312946152,-1.7776100931,-1.3766515808,0.2168576853,0.1832356038,0.73512905,0.8959177761,0.0500839949
6.2606811651,4.8873546567,6.9265972896,3.2308396921,4.3727689728,-1.7674779207,-1.5315616392,-1.0737294129,0.7048277164,0.9878389395,0.9025262563,0.8501657074,0.1009773031
7.8862308808,6.6637359644,6.9362128026,7.2177649857,3.7425122535,-0.5402994687,-1.2733294421,-1.9288833427,0.875286562,0.418290293,0.1537162945,0.6107536386,0.0612322836
9.2958903539,2.4572388108,2.4391652931,4.730816239,3.8880035823,-1.2038001183,-1.2377676103,-1.4464358536,0.3018221194,0.2598191871,0.1609415485,0.8069940805,-0.0124363916
5.8314889817,9.8742097256,4.8753912519,0.6448112619,3.5602368554,-1.0358066258,-1.7671389249,-0.7572913047,0.0581226697,0.3409898407,0.3320991392,0.3295339535,-0.0398569852
6.4627457507,7.2942386139,7.9874785013,5.9518315456,5.116437812,-1.416070527,-1.739526587,-1.960840698,0.1842779222,0.1032423246,0.1369594101,0.4014208709,-0.0306739125
4.098706494,6.0938520229,7.4638475719,9.3684827636,2.7728239833,-1.0167924805,-0.9606687567,-0.7953627461,0.2454484816,0.562302845,0.4194000589,0.7633612571,0.0483298026
4.6805446309,5.5130298426,9.7893120426,4.3804855915,2.5325465189,-0.6526736328,-1.0175793826,-0.8622935035,0.415925372,0.8672300978,0.7648952279,0.1937524717,0.0484256185
5.2518906203,6.0072449515,8.4041627211,9.9931038488,4.0181621511,-0.9788375055,-1.4043563252,-1.6349683205,0.4733926104,0.5290913014,0.3986327563,0.7300504759,0.0533141957
9.6988642412,2.5019807727,4.4890596135,5.0983510516,4.7884386595,-1.5464534906,-1.8534276289,-1.38855754,0.6528395613,0.8492554974,0.8498601598,0.7096286733,0.0506060267
3.4240294206,0.9069547328,7.3750864658,3.6886750806,2.2564263036,-0.5387040362,-0.9354587164,-0.7822635509,0.9440645171,0.0756192245,0.2583977847,0.8257712177,0.0181449958
5.180417025,3.9309186362,3.6742008523,1.751165946,4.1285317383,-0.6233174572,-1.9513653593,-1.5538489218,0.5707247805,0.5777717794,0.3738764097,0.5934107722,0.0156475984
7.7973473876,6.3858432183,5.1036282861,0.5828727573,4.8005394404,-1.9807566138,-0.8580085093,-1.9617743172,0.5675674267,0.6803006854,0.9333056326,0.4216382099,0.0476554672
5.4464856022,1.0151141924,0.5235652938,4.6034330287,5.5430966975,-1.9565979808,-1.909779,-1.6767197167,0.3590133109,0.6354497513,0.3206083227,0.2321327738,-0.0379426928
8.310644681,8.2047843005,4.6191019298,7.8759919708,2.9847886478,-0.5610262528,-1.3665090771,-1.057253318,0.2052239094,0.1059405179,0.2803265196,0.9198932897,0.0284989285
9.1672899704,8.5228232456,1.5121113706,1.9985547772,3.7998267186,-0.7576220637,-1.7702165738,-1.2719880812,0.6643596182,0.9530982658,0.5557602303,0.4492915479,0.0246587944
9.3273680527,3.8389031231,7.1863992953,9.4252736611,4.4009618862,-1.4906800385,-1.2349362124,-1.6753456352,0.6782135473,0.9146324072,0.5474245873,0.3110781721,0.0525733256
1.2934948819,6.558603196,7.3178611892,2.4199794656,3.5102763548,-1.9724987629,-0.6603941835,-0.8773834083,0.0997040921,0.8021975781,0.9673802823,0.125158355,0.0452914153
7.0402170769,3.4112251903,5.0726656216,8.1082186699,4.9107053342,-1.6398382916,-1.9202624212,-1.3506046215,0.7294996959,0.0698525488,0.9501163557,0.784747599,0.0725978613
7.1253014585,8.1569268935,8.2840248834,7.2257946863,2.9920878354,-0.6317918732,-1.3934225539,-0.9668734082,0.538153095,0.8793364643,0.9253719731,0.2598666316,0.0820471567
4.5728667275,6.8435267214,2.3605624038,1.0983102387,3.02027016,-1.5641809187,-0.6197789789,-0.8363102624,0.150771095,0.2630594128,0.2421092794,0.6195588769,-0.0336144663
8.3228574418,7.570582083,7.5698298576,9.3359820905,4.7018215581,-1.353246862,-1.6933216274,-1.6552530686,0.4007875912,0.9805205165,0.3473037487,0.9769770245,0.0835686814
